username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FinantiaESM;2017-06-05 05:00;0;0;"PIB pode chegar aos 2,5%. É só seguir o plano  UTAO Economia";;;#PIB #UTAO #Economia;"871652824945278976";https://twitter.com/FinantiaESM/status/871652824945278976
Luis_cndl;2017-06-05 04:30;0;0;"Indice de empresas sostenibles (DJSI)  ade negocios economia ";;;#ade #negocios #economia;"871645419343892480";https://twitter.com/Luis_cndl/status/871645419343892480
ade4_com;2017-06-05 04:30;0;0;"Indice de empresas sostenibles (DJSI)  ade negocios economia ";;;#ade #negocios #economia;"871645409189314560";https://twitter.com/ade4_com/status/871645409189314560
noticiaminutobr;2017-06-05 03:35;0;0;"O BNDES tem que se preparar para ser coadjuvante, diz Rabello  economia";;;#economia;"871631480333758465";https://twitter.com/noticiaminutobr/status/871631480333758465
CapasJornais;2017-06-05 03:30;0;1;"Economia Jornal de Negócios - 2017-06-05 .twitter.com/GiWK1h1zKr";;@JNegociospic;#Economia;"871630370156023808";https://twitter.com/CapasJornais/status/871630370156023808
somosfullblog;2017-06-04 23:00;0;0;"profesor particular de filosofia cbc abraham Economía  blog blogger";;;#Econom #blog #blogger;"871562235776311297";https://twitter.com/somosfullblog/status/871562235776311297
somosfullblog;2017-06-04 23:00;0;0;"profesor particular de filosofia cbc merlo Economía  blog blogger";;;#Econom #blog #blogger;"871562230063665152";https://twitter.com/somosfullblog/status/871562230063665152
lovatoactivist;2017-06-04 21:15;0;0;"tô usando a internet do vizinho e poupando a minha economia";;;#economia;"871536035003596800";https://twitter.com/lovatoactivist/status/871536035003596800
peruenlanoticia;2017-06-04 21:00;0;0;"Economía: Bourbon estadounidense vive boom de ventas ";;;#Econom;"871532222796505088";https://twitter.com/peruenlanoticia/status/871532222796505088
PeruNewsweek;2017-06-04 20:48;0;0;"Economía: Bourbon estadounidense vive boom de ventas ";;;#Econom;"871529053756510208";https://twitter.com/PeruNewsweek/status/871529053756510208
Aurimarhoff;2017-06-04 20:28;0;0;"Capas de Jornais    Economia Jornal de Negócios - 2017-06-05 °°°°°°FutPapers°°°°°°°   °";;@CapasJornais @futpapers;#Economia;"871524057534955520";https://twitter.com/Aurimarhoff/status/871524057534955520
CapasJornais;2017-06-04 19:10;0;1;"Economia Jornal de Negócios - 2017-06-05 .twitter.com/pC8lvGHyog";;@JNegociospic;#Economia;"871504507573809152";https://twitter.com/CapasJornais/status/871504507573809152
noticiaminutobr;2017-06-04 18:50;0;0;"Cenário internacional favorece novos negócios da UE com o Brasil  economia";;;#economia;"871499329827155968";https://twitter.com/noticiaminutobr/status/871499329827155968
noticiaminutobr;2017-06-04 18:45;0;0;"Trump vai lançar campanha por investimento em infraestrutura  economia";;;#economia;"871498070869106689";https://twitter.com/noticiaminutobr/status/871498070869106689
CelescInforma;2017-06-04 18:10;0;4;"Cada chuveiro deve ter um disjuntor independente DicaCelesc segurança economia";;;#DicaCelesc #seguran #economia;"871489269281558528";https://twitter.com/CelescInforma/status/871489269281558528
ce_wert;2017-06-04 18:00;0;0;"O essencial sobre Hayek - Informações e preços  Economia";;;#Economia;"871486875755847680";https://twitter.com/ce_wert/status/871486875755847680
GanheDeVolta;2017-06-04 18:00;0;0;"Verdade, não é mesmo?ganhedevolta cashback economia desconto tecnologia cupom ";;;#ganhedevolta #cashback #economia #desconto #tecnologia #cupom;"871486739059060736";https://twitter.com/GanheDeVolta/status/871486739059060736
JoaoMeloCE;2017-06-04 17:18;0;0;"Deltan Dallagnol: As ilusões da corrupção  LavaJato DeltanDallagnol Harvard economia";;;#LavaJato #DeltanDallagnol #Harvard #economia;"871476315869900800";https://twitter.com/JoaoMeloCE/status/871476315869900800
portalmaisalo;2017-06-04 17:09;0;0;"Petrobras faz pré-pagamento de dívida de R$ 1 bilhão com o Itaú                 Economia Petrobras";;;#Economia #Petrobras;"871474002686087169";https://twitter.com/portalmaisalo/status/871474002686087169
noticiaminutobr;2017-06-04 16:40;0;0;"Banco Mundial reduz para 0,3% previsão de alta do PIB brasileiro  economia";;;#economia;"871466614247620608";https://twitter.com/noticiaminutobr/status/871466614247620608
Cristovao_dm;2017-06-04 15:58;0;0;"Economia.Crianças ficam mais pobres, e desemprego entre jovens passa de 30% ";;;#Economia;"871456189586034688";https://twitter.com/Cristovao_dm/status/871456189586034688
noticiaminutobr;2017-06-04 15:30;0;0;"TIM Brasil lança novos planos para o mercado pós-pago  economia";;;#economia;"871448997382238208";https://twitter.com/noticiaminutobr/status/871448997382238208
bertrandsousa;2017-06-04 15:16;0;0;""Dominação financeira, o caminho que nos trouxe ao caos" |  (via ) Brasil economia politica";;@outraspalavrass;#Brasil #economia #politica;"871445676089110528";https://twitter.com/bertrandsousa/status/871445676089110528
precioorohoy;2017-06-04 15:14;0;0;"¿Es momento comprar oro?  Mercados Economia";;;#Mercados #Economia;"871445120205418499";https://twitter.com/precioorohoy/status/871445120205418499
otbetim;2017-06-04 14:19;0;0;"Economia A exigência de 25 anos de contribuição, como prevê a reforma da Previdência, vai dificultar a... ";;;#Economia;"871431325164744706";https://twitter.com/otbetim/status/871431325164744706
tribunamadeira;2017-06-04 14:19;0;0;"Mais registos de venda de veículos nas Conservatórias da Região  economia madeira";;;#economia #madeira;"871431173553225728";https://twitter.com/tribunamadeira/status/871431173553225728
fgvibre;2017-06-04 14:05;0;0;"Paulo Lins fala sobre o PAC e a infraestrutura no Brasil no Blog do IBRE. Leia mais:   MaisLidas FGVIBRE Economia ";;;#MaisLidas #FGVIBRE #Economia;"871427644541333509";https://twitter.com/fgvibre/status/871427644541333509
Bruno_Rigueti;2017-06-04 13:59;0;0;"Eagle' Wings: O Conforto que torna Vulnerável  business negocios economy economia";;;#business #negocios #economy #economia;"871426168981004288";https://twitter.com/Bruno_Rigueti/status/871426168981004288
midiario;2017-06-04 12:26;0;0;"Lava Jato | Mails reclamando los dólares  Economía";;;#Econom;"871402831231696896";https://twitter.com/midiario/status/871402831231696896
Alo_Ciudadano;2017-06-04 12:26;0;0;"Lava Jato | Mails reclamando los dólares  Economía";;;#Econom;"871402821379268609";https://twitter.com/Alo_Ciudadano/status/871402821379268609
AloCiudadano;2017-06-04 12:26;0;0;"Lava Jato | Mails reclamando los dólares  Economía";;;#Econom;"871402815788167168";https://twitter.com/AloCiudadano/status/871402815788167168
elnuevoparquet;2017-06-04 12:19;0;0;"¿Os acordaís de esto? Valores Interesantes: Iberdrol  elnuevoparquet, bolsa,economía, forex, remember, oldpost";;;#elnuevoparquet #bolsa #econom #forex #remember #oldpost;"871400922408255488";https://twitter.com/elnuevoparquet/status/871400922408255488
portalR7;2017-06-04 12:00;3;16;"Mega-Sena acumula e pode pagar até R$ 6,5 milhões  Economia ";;;#Economia;"871396154415747073";https://twitter.com/portalR7/status/871396154415747073
Adm_HerbertMelo;2017-06-04 11:55;0;0;"Melhor que qualquer aula de pos-graduação em Economia...Economia ";;;#Economia;"871395023920803840";https://twitter.com/Adm_HerbertMelo/status/871395023920803840
JoaoMeloCE;2017-06-04 11:20;0;0;"Economia e Capitalismo: VIII Encontro CAEN-EPGE: 8 e 9 de Junho em Fortale...  CAEN UFC EPGE Economia Fortaleza";;;#CAEN #UFC #EPGE #Economia #Fortaleza;"871386277903556608";https://twitter.com/JoaoMeloCE/status/871386277903556608
tribunamadeira;2017-06-04 11:13;0;0;"Santander celebra 30 anos de admissão à cotação na Bolsa de Nova Iorque  economia madeira";;;#Santander #economia #madeira;"871384302109552640";https://twitter.com/tribunamadeira/status/871384302109552640
noticiaminutobr;2017-06-04 08:45;0;0;"Operação faz disparar procura por proteçãode patrimônio de executivos  economia";;;#economia;"871347073303678976";https://twitter.com/noticiaminutobr/status/871347073303678976
_itsnotsosimple;2017-06-04 07:51;0;0;"Como poupar ainda mais: 7 dicas Nota: os porquinhos super irresistíveis que vês na  economia financaspessoais";;;#poupar #economia #financaspessoais;"871333654693388293";https://twitter.com/_itsnotsosimple/status/871333654693388293
noticiaminutobr;2017-06-04 07:45;0;0;"Empresários destacam apoio às reformas econômicas  economia";;;#economia;"871331976053182466";https://twitter.com/noticiaminutobr/status/871331976053182466
MaisQuestoes;2017-06-04 07:25;0;0;"Economia: Royalties de petróleo puxam crescimento da arrecadação ";;;#Economia;"871326980905553920";https://twitter.com/MaisQuestoes/status/871326980905553920
qiempresarial;2017-06-04 07:07;0;0;"Economia & Negócios já saiu!  economia violência";;;#economia #viol;"871322437606141952";https://twitter.com/qiempresarial/status/871322437606141952
noticiaminutobr;2017-06-04 05:20;0;0;"Contratos de 4 aeroportos concedidosserão assinados até 27 de julho  economia";;;#economia;"871295486178807808";https://twitter.com/noticiaminutobr/status/871295486178807808
WHO_QUEM;2017-06-04 04:39;1;1;"ECONOMIA  &SE! NÃO ROMPER A IMPUNIDADE !JAMAIS O BRASILVAI RETOMAR A ESTABILIDADE!NEM COM...DiretasJÁ!";;@STF_oficial @MPF_PGR;#ECONOMIA #SE #IMPUNIDADE #BRASILVAI #DiretasJ;"871285268967559168";https://twitter.com/WHO_QUEM/status/871285268967559168
WHO_QUEM;2017-06-04 04:34;1;1;"ECONOMIA  OS RESPONSÁVEIS DO CAOS AO BRASILNÃO PODEM FICAR IMPUNES !INCLUSIVE PROMOTOR & JUIZDiretasJÁ!";;@STF_oficial @MPF_PGR;#ECONOMIA #CAOS #BRASILN #PROMOTOR #JUIZ #DiretasJ;"871283892854157312";https://twitter.com/WHO_QUEM/status/871283892854157312
WHO_QUEM;2017-06-04 04:29;1;2;"ECONOMIA//&O  INSTITUCIONAR ELEIÇÕES IMEDIATA DEMOCRÁTICA A TODOS POR UM NOVO BRASILDiretasJÁ!";;@STF_oficial @TSEjusbr;#ECONOMIA #ELEI # #IMEDIATA #DEMOCR #BRASIL #DiretasJ;"871282728326582272";https://twitter.com/WHO_QUEM/status/871282728326582272
WHO_QUEM;2017-06-04 04:24;1;1;"ECONOMIAO  & O  TEM O DEVER CÍVICO INSTITUCIONAL DE RECOMPOR A ORDEM DEMOCRÁTICA/POLÍTICA/SOCIAL DO BRASIL & //";;@STF_oficial @TSEjusbr;#ECONOMIA #BRASIL;"871281430227296258";https://twitter.com/WHO_QUEM/status/871281430227296258
WHO_QUEM;2017-06-04 04:19;1;1;"ECONOMIA//&SOMENTE APÓS UMA PUNIÇÃO EXEMPLAR DO  A MEIRELLES & JBSO BRASIL VAI SAIR DA SITUAÇÃO CAÓTICA";;@STF_oficial;#ECONOMIA #SOMENTE # #PUNI #MEIRELLES #JBS #BRASIL #CA;"871280349460008960";https://twitter.com/WHO_QUEM/status/871280349460008960
WHO_QUEM;2017-06-04 04:15;1;1;"ECONOMIA//&O    TEM Q'INVESTIGAR/PUNIR O MEIRELLES AO RIGOR DA LEI SEM RESTRIÇÃO";;@STF_oficial @MPF_PGR @PFdoBrasil @policiafederal;#ECONOMIA #INVESTIGAR #PUNIR #MEIRELLES #LEI;"871279220600786944";https://twitter.com/WHO_QUEM/status/871279220600786944
WHO_QUEM;2017-06-04 04:06;1;1;"ECONOMIAA RECUPERAÇÃO DO BRASIL SÓ EXISTE UM CAMINHOPUNIÇÃO AO RIGOR DA LEI A TODOS OS RESPONSÁVEIS DO GOLPE &DiretasJÁ!";;;#ECONOMIA #BRASIL #PUNI #LEI #GOLPE #DiretasJ;"871276901083566080";https://twitter.com/WHO_QUEM/status/871276901083566080
iSavingMoney;2017-06-04 03:24;0;0;"economia LIVRO 50 Ideias: Filosofia de Ben Dupré OLX Portugal ";;;#economia;"871266495946399744";https://twitter.com/iSavingMoney/status/871266495946399744
BancaleroXequeM;2017-06-03 23:47;0;0;"The latest Xeque-Mate- Por um Brasil sem Pig!  meninomalufinho economia";;;#meninomalufinho #economia;"871211705115738112";https://twitter.com/BancaleroXequeM/status/871211705115738112
GKellyGBernardo;2017-06-03 22:29;0;0;"'La Croix': Temer está na presidência com assento ejetável economia  via ";;@JornaldoBrasil;#economia;"871192053664931840";https://twitter.com/GKellyGBernardo/status/871192053664931840
noticiaminutobr;2017-06-03 19:50;0;0;"Comissão aprova preferência para alimentoslocais nas compras públicas  economia";;;#economia;"871152102361509888";https://twitter.com/noticiaminutobr/status/871152102361509888
noticiaminutobr;2017-06-03 19:15;0;0;"Proposta que obriga comércio a informarpreços em braile é aprovada  economia";;;#economia;"871143262417022981";https://twitter.com/noticiaminutobr/status/871143262417022981
Suplementos_Fit;2017-06-03 19:00;0;0;"Em pleno sabadão comparamos preços em diversas lojas encontramos o menor preço no Ômega3 Probiótica + ECONOMIA";;;#sabad # #Probi #ECONOMIA;"871139532409667584";https://twitter.com/Suplementos_Fit/status/871139532409667584
atmapatty;2017-06-03 18:18;0;0;""FHC ESTABILIZA A MINHA MOEDA!!!" PlanoReal economia politica  GustavoFranco Real cinemark… ";;;#PlanoReal #economia #politica #GustavoFranco #Real #cinemark;"871129096469835777";https://twitter.com/atmapatty/status/871129096469835777
JAloisioSoares;2017-06-03 18:12;0;0;"Economia O PIB deu sinal de vida. A salvação veio da lavoura, literalmente. O agronegócio sempre sobressai. A força vem do interior!";;;#Economia #PIB #vida #salva #lavoura #agroneg #for #interior;"871127425135988738";https://twitter.com/JAloisioSoares/status/871127425135988738
diario_comercio;2017-06-03 18:00;0;0;"NotíciasDaSemana | Analistas pioram as projeções para a economia: ";;;#Not #economia;"871124450166571009";https://twitter.com/diario_comercio/status/871124450166571009
lacamaraph;2017-06-03 17:00;0;0;"El grito de Cristiano Ronaldo nada más ganar la Champions ante Susana Guasch: "¡Siuuuh!"  Economia ";;;#Economia;"871109279029362688";https://twitter.com/lacamaraph/status/871109279029362688
resp_mutua;2017-06-03 17:00;1;0;"Comunidade: Uma Tecnologia Para Curar A Sociedade  economia sustentabilidade Lê! Comenta!Partilha!";;;#economia #sustentabilidade;"871109274612662272";https://twitter.com/resp_mutua/status/871109274612662272
mercadosaldia;2017-06-03 16:57;0;0;"El grito de Cristiano Ronaldo nada más ganar la Champions ante Susana Guasch: "¡Siuuuh!"  economía";;;#econom;"871108522959876098";https://twitter.com/mercadosaldia/status/871108522959876098
noticiaminutobr;2017-06-03 16:55;0;0;"Proposta quer fim da cobrança deprodutos e serviços na conta de luz  economia";;;#economia;"871108030133407745";https://twitter.com/noticiaminutobr/status/871108030133407745
noticiaminutobr;2017-06-03 16:45;2;0;"Comissão debate MP que acaba com desoneração da folha de pagamento  economia";;;#economia;"871105513945214977";https://twitter.com/noticiaminutobr/status/871105513945214977
portalmaisalo;2017-06-03 15:53;0;0;"Preço dos imóveis sofre maior queda mensal da série histórica                        Economia imobiliaria";;;#Economia #imobiliaria;"871092526077407232";https://twitter.com/portalmaisalo/status/871092526077407232
portalR7;2017-06-03 15:00;3;11;"Reforma trabalhista elevará produtividade, diz governo  Economia ";;;#Economia;"871079043814359040";https://twitter.com/portalR7/status/871079043814359040
BetthRipolli;2017-06-03 14:45;0;0;"Opinião que esclarece!globonews julianarosa economia partilhandoexperiencias… ";;;#globonews #julianarosa #economia #partilhandoexperiencias;"871075471676538880";https://twitter.com/BetthRipolli/status/871075471676538880
tribunamadeira;2017-06-03 14:45;0;0;"Novo Boeing 787 da Air France voa para 12 destinos  economia mundo airfrance boeing787";;;#economia #mundo #airfrance #boeing787;"871075293137707008";https://twitter.com/tribunamadeira/status/871075293137707008
noticiaminutobr;2017-06-03 14:40;0;0;"Proximidade de leilões retomadiscussões sobre Repetro  economia";;;#economia;"871074088839774208";https://twitter.com/noticiaminutobr/status/871074088839774208
Cristovao_dm;2017-06-03 14:17;0;0;"Economia.Governo estuda agenda positiva com IR e projetos de habitação ";;;#Economia;"871068290008928257";https://twitter.com/Cristovao_dm/status/871068290008928257
Cristovao_dm;2017-06-03 14:16;0;0;"Economia.Mineração e petróleo puxam recuperação da indústria brasileira ";;;#Economia;"871068092318838784";https://twitter.com/Cristovao_dm/status/871068092318838784
portalR7;2017-06-03 14:00;5;19;"Mega-Sena pode pagar prêmio de R$ 3 milhões neste sábado (3)  Economia ";;;#Economia;"871063962531581952";https://twitter.com/portalR7/status/871063962531581952
noticiaminutobr;2017-06-03 13:45;0;0;"Royalties de petróleo puxam crescimentoda arrecadação em 2017  economia";;;#economia;"871060247036784640";https://twitter.com/noticiaminutobr/status/871060247036784640
confidencial_ni;2017-06-03 13:18;0;0;"Economía | Empresarios de Amcham anuncian evento continental";;;#Econom;"871053567381180421";https://twitter.com/confidencial_ni/status/871053567381180421
radiosociedade;2017-06-03 13:17;0;0;"Ministério deseja que festas juninas atraia ... .Veja mais detalhes no site.   Cultura Economia Notícias";;;#Cultura #Economia #Not;"871053153906589696";https://twitter.com/radiosociedade/status/871053153906589696
cleuberdacunha;2017-06-03 13:07;0;0;"Moody's: retomada do PIB pode ser interrompida por crise política  Economia";;;#Economia;"871050826017538048";https://twitter.com/cleuberdacunha/status/871050826017538048
UOLNoticias;2017-06-03 13:07;1;5;"Moody's: retomada do PIB pode ser interrompida por crise política  Economia";;;#Economia;"871050613395771392";https://twitter.com/UOLNoticias/status/871050613395771392
cleuberdacunha;2017-06-03 13:02;0;0;"Fim da recessão não está no horizonte de economistas  Economia";;;#Economia;"871049449841283073";https://twitter.com/cleuberdacunha/status/871049449841283073
UOLNoticias;2017-06-03 12:59;3;15;"Fim da recessão não está no horizonte de economistas  Economia";;;#Economia;"871048589140791296";https://twitter.com/UOLNoticias/status/871048589140791296
T_InTransitavel;2017-06-03 12:00;0;0;"13:00 - economia | RANKING DOS PAISES QUE MAIS TRABALHA PARA PAGAR IMPOSTOS.Dinamarca = 176 diasFrança  = 171... ";;;#economia;"871033852185243649";https://twitter.com/T_InTransitavel/status/871033852185243649
T_InTransitavel;2017-06-03 11:30;0;0;"12h30 - economia | BRASILEIRO TRABALHA SÓ PARA PAGAR IMPOSTOOs brasileiros estão trabalhando só para pagar... ";;;#economia;"871026261375811584";https://twitter.com/T_InTransitavel/status/871026261375811584
radiosociedade;2017-06-03 10:56;1;0;"Mudança na lei fará FGTS render mais que a inflação em 2017 .Veja mais detalhes no site.   Economia Notícias";;;#Economia #Not;"871017665615343618";https://twitter.com/radiosociedade/status/871017665615343618
ricardoborga;2017-06-03 10:51;1;0;"Borga's News já saiu!  economia futband";;;#economia #futband;"871016591709933568";https://twitter.com/ricardoborga/status/871016591709933568
erikrs11;2017-06-03 10:12;0;0;"Economia PREVI-BB divulga o boletim Cenários Econômicos  Relatório traz análises e projeções de aspectos relevantes.";;;#Economia;"871006659509878786";https://twitter.com/erikrs11/status/871006659509878786
noticiaminutobr;2017-06-03 09:55;0;0;"Crise na JBS bagunça mercado de boi gordo  economia";;;#economia;"871002333471277056";https://twitter.com/noticiaminutobr/status/871002333471277056
3RAIntercambio;2017-06-03 09:01;1;0;"Quanto custa viver no Canadá?  custodevida vancouver toronto canada economia qualidadedevida estudenocanada";;;#custodevida #vancouver #toronto #canada #economia #qualidadedevida #estudenocanada;"870988803367981056";https://twitter.com/3RAIntercambio/status/870988803367981056
noticiaminutobr;2017-06-03 08:50;0;0;"Pesquisa: diferença de 800% em medicamentos no interior e litoral de SP  economia";;;#economia;"870985975022981121";https://twitter.com/noticiaminutobr/status/870985975022981121
Vasco_Teixeira;2017-06-03 08:27;0;1;"Economia Verde, Alterações Climáticas e Acordo de Paris  economia climatechange GreenEconomy ParisAgreement";;;#economia #climatechange #GreenEconomy #ParisAgreement;"870980230000848896";https://twitter.com/Vasco_Teixeira/status/870980230000848896
noticiaminutobr;2017-06-03 08:25;0;0;"Reforma trabalhista elevará produtividade, diz governo  economia";;;#economia;"870979684162469891";https://twitter.com/noticiaminutobr/status/870979684162469891
RRiqueza1;2017-06-03 08:07;0;0;"New post: Popular MetaTrader 4 & FxPro videos  RedistribuciónDeRiqueza Economía Web";;;#Redistribuci #Econom #Web;"870975105618255872";https://twitter.com/RRiqueza1/status/870975105618255872
noticiaminutobr;2017-06-03 08:05;0;0;"Para concluir Angra 3 são necessários R$ 17 bilhões  economia";;;#economia;"870974650548977664";https://twitter.com/noticiaminutobr/status/870974650548977664
qiempresarial;2017-06-03 07:07;0;0;"Economia & Negócios já saiu!  economia brasil";;;#economia #brasil;"870960059127353344";https://twitter.com/qiempresarial/status/870960059127353344
haroldopclima;2017-06-03 06:58;0;0;""Urgência na definição do alcance do foro privilegiado"  economia feedly";;;#economia #feedly;"870957799185858561";https://twitter.com/haroldopclima/status/870957799185858561
rgarciasz_;2017-06-03 05:55;0;0;"Tema 10 de 10! economía";;;#econom;"870942084265644032";https://twitter.com/rgarciasz_/status/870942084265644032
noticiaminutobr;2017-06-03 04:40;1;1;"Confira lista de concursos públicos comsalários de até R$ 16,7 mil  economia";;;#economia;"870923189228109824";https://twitter.com/noticiaminutobr/status/870923189228109824
elnuevoparquet;2017-06-03 04:18;0;0;"¿Os acordaís de esto? Cosas – 11 * &8211; Me pregun  elnuevoparquet, bolsa,economía, forex, remember, oldpost";;;#8211 #elnuevoparquet #bolsa #econom #forex #remember #oldpost;"870917503832260611";https://twitter.com/elnuevoparquet/status/870917503832260611
tribunamadeira;2017-06-03 04:03;0;0;"Parceria entre a ACIF-CCIM e ARAE  economia madeira acifccim";;;#ARAE #economia #madeira #acifccim;"870913798374400000";https://twitter.com/tribunamadeira/status/870913798374400000
3RAIntercambio;2017-06-03 00:00;0;0;"Economizando em Vancouver: Saiba onde fazer suas compras de mês   economia canada vancouver compras intercambio";;;#economia #canada #vancouver #compras #intercambio;"870852700614873092";https://twitter.com/3RAIntercambio/status/870852700614873092
MaisQuestoes;2017-06-02 23:25;0;0;"Economia: Materiais de construção têm alta de 6% de janeiro a maio ";;;#Economia;"870843793595138048";https://twitter.com/MaisQuestoes/status/870843793595138048
MaisQuestoes;2017-06-02 23:25;0;0;"Economia: FGV: inflação medida pelo IPC-S sobe na maioria das capitais ";;;#Economia;"870843790642339840";https://twitter.com/MaisQuestoes/status/870843790642339840
portalR7;2017-06-02 23:20;8;24;"Mudança na lei fará FGTS render mais que a inflação em 2017, diz ministro  Economia ";;;#Economia;"870842479851044864";https://twitter.com/portalR7/status/870842479851044864
vicguima;2017-06-02 23:17;0;0;"Brasileiro trabalhou 29 dias em 2017 para pagar o custo da corrupção  Corrupcao Economia Imposto Brasil Tributos";;;#Corrupcao #Economia #Imposto #Brasil #Tributospic;"870841966539542528";https://twitter.com/vicguima/status/870841966539542528
vicguima;2017-06-02 22:26;0;0;"Como o jogo do bicho se tornou a maior loteria ilegal do mundo  Jogo Ilegal Economia Loteria Loterias";;;#Jogo #Ilegal #Economia #Loteria #Loteriaspic;"870828963484110848";https://twitter.com/vicguima/status/870828963484110848
jornal_opopular;2017-06-02 21:59;2;3;"Supermercados: Consumidor goiano aproveita promoções em inaugurações   Economia Atacarejos Consumidor";;;#Economia #Atacarejos #Consumidorpic;"870822321497538561";https://twitter.com/jornal_opopular/status/870822321497538561
noticiaminutobr;2017-06-02 21:10;0;0;"IPC-Fipe fecha o mês de maio com deflação de 0,05% em São Paulo  economia";;;#economia;"870809975966375936";https://twitter.com/noticiaminutobr/status/870809975966375936
noticiaminutobr;2017-06-02 21:00;0;0;"Correção das contas do FGTS pode chegar a 4,8% ao ano  economia";;;#economia;"870807462689026048";https://twitter.com/noticiaminutobr/status/870807462689026048
Dianamfigueroa;2017-06-02 20:56;0;0;"Observatorio del SectorSocial de la Economía (OSSE)";;;#SectorSocial #Econom;"870806399579594752";https://twitter.com/Dianamfigueroa/status/870806399579594752
npdiarioportal;2017-06-02 20:54;0;0;"Confirmada primeira edição do Feirão de Andirá neste domingo Andirá Economia eventos ";;;#Andir #Economia #eventos;"870805883118206976";https://twitter.com/npdiarioportal/status/870805883118206976
pergunteaourso;2017-06-02 20:16;0;1;"O que tem de bom hoje?  Graças a    economia dabola";;@MarianaBelem @lilianeferrari @depoisdosquinze;#economia #dabola;"870796334529486848";https://twitter.com/pergunteaourso/status/870796334529486848
minhaoperadora;2017-06-02 20:15;1;1;"Clientes TIM Pós são migrados para o TIM Black. Conheça as ofertas:  / celular oferta promoção economia timblack";;;#celular #oferta #promo #economia #timblackpic;"870796169051615233";https://twitter.com/minhaoperadora/status/870796169051615233
FGV;2017-06-02 20:05;2;2;"Boletim Macro do IBRE antecipa resultado do PIB:   Economia ";;;#PIB #Economia;"870793411158134784";https://twitter.com/FGV/status/870793411158134784
BrasilEFE;2017-06-02 19:45;0;0;"Empresas espanholas homenageiam símbolos da revitalização do Rio de Janeiro Economia Brasil";;;#Economia #Brasilpic;"870788370179342336";https://twitter.com/BrasilEFE/status/870788370179342336
BrasilEFE;2017-06-02 19:15;0;0;"Argentina afirma que acordo entre UE e Mercosul não pode mais ser adiado Economia ";;;#Economia;"870780821472464896";https://twitter.com/BrasilEFE/status/870780821472464896
TSFRadio;2017-06-02 19:13;3;0;"Economia António Vitorino defende redução do número de funcionários públicos  Em ";;;#Economia;"870780357326413824";https://twitter.com/TSFRadio/status/870780357326413824
Suplementos_Fit;2017-06-02 19:00;0;0;"Nosso buscador encontrou o menor preço no AminoBCAATop integralmédica + d 57% d economia! suplementos TMJ";;;#AminoBCAATop #integralm #economia #suplementos #TMJhttp;"870777162940510208";https://twitter.com/Suplementos_Fit/status/870777162940510208
HeitorKuser;2017-06-02 18:55;0;0;"The latest Diário Heitor Kuser!  cultura economia";;;#cultura #economia;"870775999239266304";https://twitter.com/HeitorKuser/status/870775999239266304
MQSR_PERU;2017-06-02 18:46;0;0;"Economía Aniversario de empresas - EntornoInteligente - EntornoInteligente Aniversario de empresas EntornoInte... ";;;#Econom;"870773675062161409";https://twitter.com/MQSR_PERU/status/870773675062161409
Cristovao_dm;2017-06-02 18:41;0;0;"Economia.Indústria avança 0,6% em abril, maior alta para o mês desde 2013 ";;;#Economia;"870772282645413892";https://twitter.com/Cristovao_dm/status/870772282645413892
Cristovao_dm;2017-06-02 18:37;0;0;"Economia.OGX pede fim da recuperação judicial e ações disparam ";;;#Economia;"870771461061005312";https://twitter.com/Cristovao_dm/status/870771461061005312
ricardogon13;2017-06-02 18:37;0;0;"Um bom caminho para o Brasil. Economia ";;;#Economia;"870771307989921792";https://twitter.com/ricardogon13/status/870771307989921792
tarritaboni;2017-06-02 18:35;0;0;"The José Carlos da Cruz Daily já saiu!  Graças a    ricmaispr economia";;@Jrodrigues1954 @webchatuser @coloradomesmo;#ricmaispr #economia;"870770897963147264";https://twitter.com/tarritaboni/status/870770897963147264
BANDBA;2017-06-02 18:20;0;1;"BandCidade: Cresce procura de produtos juninos no comérciocompras produtos juninos economia BandBahia ";;;#BandCidade #compras #produtos #juninos #economia #BandBahia;"870767184297029634";https://twitter.com/BANDBA/status/870767184297029634
bahiaja;2017-06-02 18:17;0;0;"UNIJORGE oferta cursos de pós-graduação no novo Campus Tancredo Neves Economia ";;;#Economia;"870766395600011265";https://twitter.com/bahiaja/status/870766395600011265
bahiaja;2017-06-02 17:59;0;0;"Expo de Moda segue até domingo e oferece opções para o São João Economia ";;;#Economia;"870761720524001281";https://twitter.com/bahiaja/status/870761720524001281
noticiaminutobr;2017-06-02 17:45;0;0;"ONU aprova novas sançõescontra a Coreia do Norte  economia";;;#economia;"870758229487308800";https://twitter.com/noticiaminutobr/status/870758229487308800
cleuberdacunha;2017-06-02 17:37;0;0;"Gesner Oliveira: Recessão acabou, mas já dá mostras de que pode voltar  Economia";;;#Economia;"870756254007922689";https://twitter.com/cleuberdacunha/status/870756254007922689
UOLNoticias;2017-06-02 17:32;2;7;"Gesner Oliveira: Recessão acabou, mas já dá mostras de que pode voltar  Economia";;;#Economia;"870755143582699520";https://twitter.com/UOLNoticias/status/870755143582699520
noticiaminutobr;2017-06-02 17:30;0;0;"Bolsa sobe em dia de volume fracoe de olho no TSE  economia";;;#economia;"870754419289325570";https://twitter.com/noticiaminutobr/status/870754419289325570
